ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
13131132,1/18/2023 0:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1121,11.0,27.0,,
12956480,1/18/2023 4:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,912,9.0,12.0,41.82805722,-87.67154645
12956109,1/18/2023 8:50,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1124,11.0,28.0,41.88099244,-87.70448679
13000307,1/18/2023 10:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",SMALL RETAIL STORE,False,False,511,5.0,9.0,41.72184048,-87.61727759
12956631,1/18/2023 11:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,722,7.0,20.0,41.77440602,-87.63574935
12962689,1/18/2023 15:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,431,4.0,10.0,41.71629812,-87.56109403
12956513,1/18/2023 15:00,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,915,9.0,3.0,41.82636322,-87.63299886
12956340,1/18/2023 15:00,ASSAULT,SIMPLE,HOTEL / MOTEL,False,False,833,8.0,18.0,41.75928391,-87.74170902
12956716,1/18/2023 19:20,ASSAULT,SIMPLE,CHA APARTMENT,False,False,1223,12.0,27.0,41.88418003,-87.68404842
12957553,1/18/2023 20:00,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1231,12.0,28.0,41.86778415,-87.66038706
12956740,1/18/2023 20:18,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,1024,10.0,22.0,41.84891658,-87.70882737
12956855,1/19/2023 2:16,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,823,8.0,23.0,41.77613607,-87.70892536
12957492,1/19/2023 10:30,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,PARK PROPERTY,False,False,1213,12.0,27.0,41.89617609,-87.66085307
12957463,1/19/2023 10:30,THEFT,$500 AND UNDER,PARK PROPERTY,False,False,1213,12.0,27.0,41.89617609,-87.66085307
12957189,1/19/2023 10:30,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,1213,12.0,27.0,41.89617609,-87.66085307
12957434,1/19/2023 10:45,THEFT,FROM BUILDING,PARK PROPERTY,False,False,1213,12.0,27.0,41.89617609,-87.66085307
12957260,1/19/2023 11:10,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,731,7.0,6.0,41.75933169,-87.63081068
12957600,1/19/2023 11:30,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1713,17.0,33.0,41.96974387,-87.70606735
12957237,1/19/2023 11:33,THEFT,OVER $500,PARK PROPERTY,False,False,1213,12.0,27.0,41.89617609,-87.66085307
12957460,1/19/2023 14:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,SCHOOL - PUBLIC GROUNDS,False,False,2013,20.0,48.0,41.98924362,-87.66511973
12957469,1/19/2023 14:25,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESTAURANT,False,False,832,8.0,16.0,41.77501552,-87.68353021
12974927,1/19/2023 14:30,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,2432,24.0,49.0,,
12961183,1/19/2023 15:28,THEFT,FROM BUILDING,APARTMENT,False,False,2022,20.0,48.0,41.98834122,-87.65676102
12985065,1/19/2023 17:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,1824,18.0,2.0,,
12962751,1/19/2023 17:50,THEFT,FROM BUILDING,RESIDENCE - GARAGE,False,False,1831,18.0,42.0,,
12957642,1/19/2023 17:51,CRIMINAL TRESPASS,TO LAND,LIBRARY,True,False,1932,19.0,43.0,41.92530413,-87.65771408
12969301,1/19/2023 19:30,THEFT,OVER $500,STREET,False,False,2411,24.0,50.0,,
12957917,1/19/2023 22:50,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,323,3.0,5.0,41.76551076,-87.60507347
12958689,1/19/2023 22:55,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,1623,16.0,45.0,,
12957879,1/19/2023 23:25,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,2232,22.0,9.0,41.71308699,-87.63571321
12962750,1/20/2023 0:00,THEFT,OVER $500,OTHER (SPECIFY),False,False,332,3.0,5.0,,
12961677,1/20/2023 0:55,THEFT,$500 AND UNDER,RESIDENCE,False,False,223,2.0,4.0,,
12958654,1/20/2023 6:10,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,524,5.0,34.0,,
13034872,1/20/2023 9:30,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,834,8.0,18.0,,
12958166,1/20/2023 10:15,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,411,4.0,8.0,41.75275565,-87.58548264
12958279,1/20/2023 12:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,313,3.0,20.0,41.7814147,-87.60432891
12960847,1/20/2023 12:00,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,False,False,433,4.0,10.0,41.6946938,-87.53286962
12958327,1/20/2023 12:01,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,True,False,2422,24.0,49.0,42.01647195,-87.66520643
12959483,1/20/2023 14:20,MOTOR VEHICLE THEFT,AUTOMOBILE,HOSPITAL BUILDING / GROUNDS,False,False,411,4.0,8.0,41.757631,-87.58570825
12960583,1/20/2023 14:30,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,815,8.0,14.0,41.81797649,-87.7239343
12959121,1/20/2023 15:40,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,225,2.0,3.0,41.79599104,-87.63054249
12964705,1/20/2023 18:00,CRIMINAL DAMAGE,TO PROPERTY,CONSTRUCTION SITE,False,False,1424,14.0,2.0,,
12959101,1/20/2023 19:00,THEFT,OVER $500,STREET,False,False,1214,12.0,27.0,41.88866641,-87.65222782
12958891,1/20/2023 19:32,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1214,12.0,27.0,41.88866641,-87.65222782
12959074,1/21/2023 0:01,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1235,12.0,11.0,41.85853103,-87.64381473
12959108,1/21/2023 1:30,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,True,False,624,6.0,8.0,41.75248223,-87.60399672
12961674,1/21/2023 10:59,THEFT,RETAIL THEFT,DRUG STORE,False,False,122,1.0,42.0,,
12960571,1/21/2023 13:38,THEFT,$500 AND UNDER,RESIDENCE,False,False,624,6.0,8.0,,
12959750,1/21/2023 17:32,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,2535,25.0,26.0,41.90817732,-87.7172213
12959840,1/21/2023 21:20,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,False,False,1234,12.0,25.0,41.85765368,-87.67673292
12960094,1/22/2023 5:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1513,15.0,29.0,41.86647573,-87.77293391
12960010,1/22/2023 5:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,311,3.0,20.0,41.78327639,-87.62378456
12960202,1/22/2023 5:37,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,311,3.0,20.0,41.78327639,-87.62378456
12962734,1/22/2023 10:00,THEFT,$500 AND UNDER,APARTMENT,False,False,1022,10.0,24.0,,
12961665,1/22/2023 16:34,ASSAULT,SIMPLE,STREET,False,False,2211,22.0,19.0,,
12960466,1/22/2023 17:11,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,1422,14.0,26.0,41.9064658,-87.70774149
12960427,1/22/2023 17:22,THEFT,OVER $500,STREET,False,False,835,8.0,18.0,41.75368703,-87.68697414
12960598,1/22/2023 18:04,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,735,7.0,17.0,41.76247807,-87.66982359
12964687,1/22/2023 21:20,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,False,False,1212,12.0,1.0,,
12960827,1/23/2023 1:00,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,1632,16.0,38.0,41.94397494,-87.80696232
12961672,1/23/2023 1:01,THEFT,OVER $500,STREET,False,False,1423,14.0,26.0,,
12960835,1/23/2023 2:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,332,3.0,5.0,41.76785002,-87.58897669
12961730,1/23/2023 3:38,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,1922,19.0,44.0,41.94759593,-87.66766852
12972120,1/23/2023 14:20,THEFT,FROM BUILDING,APARTMENT,False,False,1915,19.0,46.0,,
12963518,1/23/2023 16:50,ASSAULT,SIMPLE,ALLEY,False,False,113,1.0,4.0,,
12962982,1/23/2023 20:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,334,3.0,7.0,41.7590115,-87.56451854
12961760,1/23/2023 20:30,THEFT,OVER $500,SMALL RETAIL STORE,False,False,1232,12.0,27.0,41.88141726,-87.64734739
12964678,1/24/2023 0:00,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,False,False,1634,16.0,31.0,,
12961943,1/24/2023 0:01,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,812,8.0,13.0,41.7836125,-87.78148421
12967395,1/24/2023 7:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1823,18.0,27.0,,
12962466,1/24/2023 15:00,THEFT,OVER $500,STREET,False,False,1823,18.0,27.0,41.89815879,-87.63758874
12965544,1/24/2023 18:00,THEFT,OVER $500,STREET,True,False,2413,24.0,40.0,41.99266829,-87.67988273
12962616,1/24/2023 18:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,2422,24.0,49.0,42.01939924,-87.67504949
12962659,1/24/2023 19:11,ASSAULT,SIMPLE,APARTMENT,False,False,2512,25.0,30.0,41.93001594,-87.78200651
12962822,1/24/2023 19:55,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,123,1.0,25.0,41.86825618,-87.63240229
12962833,1/24/2023 20:15,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,421,4.0,7.0,41.75603761,-87.55852877
12963631,1/24/2023 22:00,THEFT,OVER $500,STREET,False,False,1235,12.0,25.0,41.85429592,-87.65801043
12962904,1/24/2023 22:55,ROBBERY,AGGRAVATED,SIDEWALK,False,False,211,2.0,3.0,41.8373144,-87.62341915
12963088,1/25/2023 0:01,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,832,8.0,16.0,41.77313591,-87.6796999
12963919,1/25/2023 1:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,123,1.0,4.0,41.87285385,-87.63257603
12967405,1/25/2023 10:00,THEFT,OVER $500,APARTMENT,False,False,1033,10.0,12.0,,
12999791,1/25/2023 13:00,THEFT,FROM BUILDING,RESTAURANT,False,False,113,1.0,42.0,,
12999314,1/25/2023 14:00,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,531,5.0,9.0,41.69010135,-87.60835938
12963507,1/25/2023 14:56,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,522,5.0,34.0,41.67974562,-87.63157447
13115614,1/25/2023 16:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",COMMERCIAL / BUSINESS OFFICE,False,False,1822,18.0,27.0,41.91086004,-87.65193315
12970459,1/25/2023 23:15,THEFT,$500 AND UNDER,RESIDENCE,False,False,533,5.0,9.0,,
12963950,1/26/2023 0:30,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1934,19.0,44.0,41.93486813,-87.63801315
12967959,1/26/2023 19:00,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,631,6.0,8.0,41.74559725,-87.5989005
12964725,1/26/2023 19:30,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,False,False,1122,11.0,27.0,41.89227288,-87.71744028
12968839,1/26/2023 20:00,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,1432,14.0,1.0,41.92827457,-87.68214256
12965636,1/26/2023 21:25,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1224,12.0,27.0,,
12966172,1/27/2023 8:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,411,4.0,8.0,41.757631,-87.58570825
12966464,1/27/2023 8:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,423,4.0,7.0,41.73850832,-87.56116875
12969499,1/27/2023 12:00,THEFT,$500 AND UNDER,STREET,False,False,1211,12.0,27.0,41.89558885,-87.70294422
12979136,1/27/2023 12:20,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,2433,24.0,48.0,,
12966216,1/27/2023 17:30,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,333,3.0,7.0,41.76203434,-87.57007577
12965609,1/27/2023 18:10,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,232,2.0,20.0,41.78840179,-87.61744307
12965805,1/27/2023 20:03,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1834,18.0,42.0,41.89132763,-87.61517842
12966184,1/27/2023 20:34,ASSAULT,SIMPLE,STREET,False,False,1935,19.0,43.0,41.92826915,-87.64315979
12965788,1/27/2023 20:38,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1821,18.0,2.0,41.90624285,-87.63300083
12965886,1/27/2023 22:35,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,925,9.0,11.0,41.81081292,-87.63912164
12967394,1/28/2023 11:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,False,False,1414,14.0,32.0,,
12966151,1/28/2023 11:41,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,726,7.0,17.0,41.76949632,-87.67001154
12972464,1/28/2023 11:48,THEFT,FROM BUILDING,RESIDENCE,False,False,811,8.0,14.0,41.79928844,-87.76249889
12966276,1/28/2023 13:48,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,False,True,823,8.0,23.0,41.77769324,-87.70310659
12966471,1/28/2023 16:11,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING / GROUNDS,True,False,411,4.0,8.0,41.757631,-87.58570825
12970226,1/28/2023 19:00,THEFT,OVER $500,STREET,False,False,1924,19.0,44.0,,
12969335,1/28/2023 19:10,THEFT,OVER $500,OTHER (SPECIFY),False,False,2211,22.0,19.0,,
12966746,1/28/2023 22:30,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,814,8.0,14.0,41.79822032,-87.74604899
13026721,1/29/2023 0:00,THEFT,FROM BUILDING,RESIDENCE - GARAGE,False,False,1934,19.0,44.0,,
12969217,1/29/2023 2:36,OTHER OFFENSE,LICENSE VIOLATION,COMMERCIAL / BUSINESS OFFICE,True,False,1111,11.0,37.0,41.90063956,-87.73921952
12968028,1/29/2023 9:00,THEFT,OVER $500,APARTMENT,False,True,631,6.0,8.0,41.74512676,-87.6025849
12967093,1/29/2023 12:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1532,15.0,28.0,41.88439674,-87.74945428
12977098,1/29/2023 12:38,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,2533,25.0,37.0,,
12977074,1/29/2023 13:11,THEFT,FROM BUILDING,APARTMENT,False,False,1414,14.0,32.0,,
12989632,1/29/2023 14:00,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,122,1.0,42.0,41.88320909,-87.63322305
12967358,1/29/2023 20:13,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,632,6.0,6.0,41.73374975,-87.6153501
12967524,1/29/2023 20:53,THEFT,OVER $500,APARTMENT,False,True,222,2.0,5.0,41.80437967,-87.58482758
12967510,1/29/2023 21:00,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1021,10.0,24.0,41.86292895,-87.70835696
12967539,1/29/2023 22:50,BATTERY,SIMPLE,APARTMENT,False,False,2433,24.0,48.0,41.99732733,-87.65703741
12976004,1/30/2023 10:40,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,1424,14.0,2.0,,
12969174,1/30/2023 11:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2012,20.0,40.0,41.97980606,-87.67075352
12999839,1/30/2023 11:00,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,1421,14.0,1.0,,
12973256,1/30/2023 11:00,THEFT,$500 AND UNDER,GOVERNMENT BUILDING / PROPERTY,False,False,123,1.0,4.0,,
12969112,1/31/2023 0:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1133,11.0,24.0,41.87323739,-87.71564768
12983479,1/31/2023 8:00,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,False,False,1232,12.0,25.0,41.87790596,-87.64987086
13081165,1/31/2023 12:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1924,19.0,44.0,41.94439105,-87.6601996
12969273,1/31/2023 13:00,ASSAULT,AGGRAVATED - HANDGUN,FACTORY / MANUFACTURING BUILDING,False,False,513,5.0,9.0,41.69940379,-87.60562208
13030772,1/31/2023 14:40,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,613,6.0,21.0,,
12983187,1/31/2023 15:22,THEFT,OVER $500,APARTMENT,False,False,132,1.0,3.0,41.85221251,-87.62378665
13105974,1/31/2023 15:29,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),False,False,1724,17.0,33.0,,
12973937,1/31/2023 16:50,THEFT,FROM BUILDING,APARTMENT,False,False,1831,18.0,42.0,,
12970859,1/31/2023 18:00,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,2232,22.0,34.0,41.70807788,-87.64286487
12972151,1/31/2023 22:05,THEFT,OVER $500,STREET,False,False,2412,24.0,50.0,,
12969596,1/31/2023 22:30,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",STREET,False,False,331,3.0,5.0,41.77295252,-87.57525832
13121197,2/1/2023 7:00,THEFT,$500 AND UNDER,STREET,False,False,1225,12.0,27.0,41.87716145,-87.67653695
12969779,2/1/2023 7:30,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,322,3.0,6.0,41.76872033,-87.61533786
12980504,2/1/2023 12:00,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,132,1.0,4.0,,
12978881,2/1/2023 12:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,925,9.0,11.0,41.80990061,-87.63892241
12976015,2/1/2023 12:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,False,False,925,9.0,11.0,41.80990061,-87.63892241
12982089,2/1/2023 12:30,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,False,1834,18.0,42.0,,
13002637,2/1/2023 15:43,THEFT,FROM BUILDING,APARTMENT,False,False,133,1.0,2.0,,
13129295,2/1/2023 16:05,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,132,1.0,3.0,41.85983411,-87.62081338
12970174,2/1/2023 16:45,THEFT,POCKET-PICKING,CONVENIENCE STORE,False,False,414,4.0,8.0,41.75150553,-87.5839946
13006051,2/1/2023 16:58,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1925,19.0,44.0,41.94006066,-87.64355089
12970280,2/1/2023 18:28,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,True,1832,18.0,42.0,41.89482493,-87.63178864
12970345,2/1/2023 22:46,NARCOTICS,POSSESS - CRACK,SIDEWALK,True,False,831,8.0,18.0,41.76373209,-87.69056077
12986455,2/2/2023 0:01,THEFT,$500 AND UNDER,STREET,False,False,712,7.0,16.0,41.79150013,-87.65359114
12972976,2/2/2023 2:00,THEFT,OVER $500,STREET,False,False,1212,12.0,2.0,,
12970416,2/2/2023 2:10,BATTERY,SIMPLE,APARTMENT,False,True,631,6.0,6.0,41.74505962,-87.60627569
12972111,2/2/2023 4:49,THEFT,OVER $500,RESTAURANT,False,False,1215,12.0,27.0,41.88543747,-87.66125214
12971054,2/2/2023 5:00,THEFT,OVER $500,STREET,False,False,833,8.0,18.0,41.75214472,-87.71744768
12971224,2/2/2023 5:53,ASSAULT,SIMPLE,ATHLETIC CLUB,False,False,123,1.0,4.0,,
12970757,2/2/2023 12:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,715,7.0,16.0,41.79329893,-87.66456619
12971210,2/2/2023 13:30,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1931,19.0,32.0,,
12972132,2/2/2023 15:00,THEFT,OVER $500,RESIDENCE,False,False,1431,14.0,1.0,,
12971534,2/2/2023 17:00,THEFT,$500 AND UNDER,STREET,False,False,224,2.0,3.0,41.80682429,-87.6227692
12984491,2/2/2023 18:00,ASSAULT,SIMPLE,STREET,False,False,323,3.0,6.0,41.75954461,-87.61027955
12971262,2/2/2023 19:20,ASSAULT,SIMPLE,APARTMENT,False,False,323,3.0,6.0,41.75954461,-87.61027955
12974479,2/2/2023 20:00,THEFT,OVER $500,STREET,False,False,1933,19.0,44.0,41.93533347,-87.6552524
12973923,2/2/2023 20:40,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1935,19.0,43.0,,
12971326,2/2/2023 20:57,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,True,False,735,7.0,17.0,41.76437764,-87.6637633
12978590,2/3/2023 0:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2523,25.0,31.0,41.93604205,-87.73693947
12971744,2/3/2023 3:00,ROBBERY,STRONG ARM - NO WEAPON,ALLEY,False,False,1222,12.0,27.0,41.8828395,-87.70201929
12972538,2/3/2023 8:00,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,False,False,2424,24.0,49.0,42.01545839,-87.68416836
12981402,2/3/2023 9:00,THEFT,$500 AND UNDER,RESIDENCE,False,False,2223,22.0,21.0,41.7359132,-87.63554685
12980038,2/3/2023 10:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,713,7.0,16.0,41.78686429,-87.65625451
12976887,2/3/2023 13:50,ASSAULT,SIMPLE,STREET,False,False,122,1.0,42.0,41.87812392,-87.63320879
12971968,2/3/2023 14:24,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,513,5.0,9.0,41.69940379,-87.60562208
12973361,2/3/2023 15:30,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,1633,16.0,30.0,41.94026316,-87.77751126
12971979,2/3/2023 16:30,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,832,8.0,18.0,41.76098358,-87.68736275
12973065,2/3/2023 17:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,313,3.0,20.0,41.7812582,-87.61564898
12972253,2/3/2023 17:30,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1214,12.0,27.0,41.88866641,-87.65222782
12972234,2/3/2023 18:30,BATTERY,SIMPLE,CTA TRAIN,False,False,1214,12.0,27.0,41.89141255,-87.6479346
12972677,2/3/2023 19:15,ROBBERY,ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,225,2.0,3.0,41.79599104,-87.63054249
12972984,2/3/2023 19:32,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1913,19.0,46.0,,
12972612,2/3/2023 21:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2013,20.0,48.0,41.98405349,-87.66497171
12972458,2/4/2023 1:27,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,True,921,9.0,12.0,41.82009075,-87.69583431
12976042,2/4/2023 5:20,THEFT,OVER $500,STREET,False,False,833,8.0,18.0,41.75429911,-87.7174674
12977461,2/4/2023 11:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1623,16.0,45.0,41.96332098,-87.76369912
12976023,2/4/2023 12:45,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,ATM (AUTOMATIC TELLER MACHINE),False,False,1411,14.0,32.0,,
12990069,2/4/2023 15:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),False,False,124,1.0,25.0,,
12973928,2/4/2023 17:30,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1221,12.0,1.0,,
12975357,2/4/2023 19:00,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,ALLEY,False,False,1621,16.0,41.0,42.01200426,-87.78363931
12973048,2/4/2023 19:40,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,413,4.0,8.0,41.72357511,-87.57538112
12973031,2/4/2023 20:40,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,812,8.0,13.0,41.7766144,-87.77633822
12973934,2/5/2023 1:00,THEFT,FROM BUILDING,RESTAURANT,False,False,1224,12.0,27.0,,
12977370,2/5/2023 11:30,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,132,1.0,4.0,,
12976618,2/5/2023 11:30,THEFT,$500 AND UNDER,HOTEL / MOTEL,False,False,113,1.0,4.0,,
12973539,2/5/2023 11:49,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1011,10.0,24.0,41.86618445,-87.72434313
12978703,2/5/2023 13:00,BATTERY,SIMPLE,SIDEWALK,False,False,1723,17.0,35.0,41.96108007,-87.71715313
12973947,2/5/2023 14:38,BATTERY,SIMPLE,RESTAURANT,False,False,1214,12.0,42.0,41.88570601,-87.64314067
12974824,2/5/2023 17:30,THEFT,OVER $500,STREET,False,False,931,9.0,15.0,41.80775947,-87.67709594
12974961,2/5/2023 23:40,THEFT,OVER $500,STREET,False,False,1034,10.0,25.0,,
12977103,2/5/2023 23:57,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1834,18.0,42.0,,
12975296,2/6/2023 0:00,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,True,False,2531,25.0,29.0,41.90792309,-87.77313364
12975350,2/6/2023 0:45,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,1234,12.0,25.0,41.85956767,-87.66978633
