ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
12595869,1/14/2022 12:05,THEFT,OVER $500,APARTMENT,False,False,1434,14.0,1.0,,
12592283,1/14/2022 12:24,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,True,False,222,2.0,4.0,41.81304892,-87.59459058
13123775,1/14/2022 14:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,832,8.0,17.0,,
12592445,1/14/2022 16:50,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,False,True,2533,25.0,37.0,41.90850675,-87.75469746
12624052,1/14/2022 17:04,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,823,8.0,23.0,,
12659237,1/14/2022 19:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,214,2.0,4.0,,
12594138,1/14/2022 20:43,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1434,14.0,32.0,,
12593416,1/14/2022 21:15,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE - GARAGE,False,False,1232,12.0,11.0,,
12592737,1/14/2022 22:00,BATTERY,SIMPLE,HOTEL / MOTEL,True,False,1834,18.0,42.0,41.88899385,-87.62693483
12597627,1/14/2022 22:00,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,222,2.0,4.0,,
12602421,1/14/2022 23:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),False,False,1631,16.0,38.0,,
12592959,1/15/2022 0:00,STALKING,SIMPLE,APARTMENT,False,False,1134,11.0,28.0,41.87190792,-87.70179275
12943567,1/15/2022 9:01,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1614,16.0,41.0,,
12963615,1/15/2022 12:00,ASSAULT,SIMPLE,GAS STATION,False,False,712,7.0,16.0,,
12593413,1/15/2022 12:45,THEFT,$500 AND UNDER,RESIDENCE,False,False,2222,22.0,21.0,,
12593439,1/15/2022 13:15,ASSAULT,SIMPLE,STREET,False,False,2024,20.0,48.0,,
12602423,1/16/2022 0:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1814,18.0,43.0,,
12594935,1/16/2022 0:00,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,214,2.0,4.0,,
12596797,1/16/2022 0:37,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,ALLEY,False,False,111,1.0,42.0,,
12594921,1/16/2022 4:45,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,1915,19.0,46.0,,
12604832,1/16/2022 6:10,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,932,9.0,16.0,,
12593952,1/16/2022 12:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1723,17.0,45.0,41.95464584,-87.72764498
12668470,1/16/2022 13:30,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VEHICLE NON-COMMERCIAL,True,False,1112,11.0,37.0,,
12594671,1/16/2022 14:00,CRIMINAL TRESPASS,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,1712,17.0,39.0,41.97007205,-87.74204978
12675991,1/16/2022 17:40,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2013,20.0,48.0,,
12609643,1/16/2022 18:20,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,2423,24.0,49.0,,
12614663,1/16/2022 19:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,1632,16.0,38.0,41.94443192,-87.79836824
12594335,1/16/2022 20:46,ASSAULT,SIMPLE,APARTMENT,False,False,1614,16.0,41.0,41.97373638,-87.84429011
12594325,1/16/2022 23:55,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,True,False,1831,18.0,42.0,41.89318177,-87.6345943
12594336,1/17/2022 1:38,THEFT,RETAIL THEFT,GAS STATION,False,False,713,7.0,16.0,41.79329893,-87.66456619
12597635,1/17/2022 2:49,THEFT,$500 AND UNDER,APARTMENT,False,False,1834,18.0,42.0,,
12618601,1/17/2022 9:50,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,11.0,24.0,,
12594642,1/17/2022 11:21,ASSAULT,SIMPLE,RESIDENCE,False,True,622,6.0,21.0,41.74468832,-87.63580363
12594539,1/17/2022 11:45,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,423,4.0,7.0,41.73852484,-87.55995211
12600002,1/17/2022 12:00,THEFT,FROM BUILDING,APARTMENT,False,False,1224,12.0,27.0,,
12597658,1/17/2022 14:00,THEFT,$500 AND UNDER,APARTMENT,False,False,2433,24.0,48.0,41.99315816,-87.65831019
13013593,1/18/2022 0:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,False,False,1632,16.0,38.0,,
12596817,1/18/2022 10:00,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,423,4.0,7.0,41.73850832,-87.56116875
12668472,1/18/2022 10:45,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,GOVERNMENT BUILDING / PROPERTY,True,False,1654,16.0,41.0,,
12595760,1/18/2022 12:30,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,225,2.0,3.0,41.79599104,-87.63054249
12668473,1/18/2022 13:56,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1511,15.0,29.0,,
12734939,1/18/2022 15:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,811,8.0,23.0,41.79139629,-87.79032468
12596228,1/18/2022 18:30,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,834,8.0,18.0,41.74114943,-87.74009838
12961469,1/18/2022 23:50,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,VEHICLE NON-COMMERCIAL,False,False,121,1.0,42.0,,
12596090,1/19/2022 0:45,ASSAULT,SIMPLE,RESIDENCE,False,True,831,8.0,17.0,41.76061645,-87.71083883
12597636,1/19/2022 3:00,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1733,17.0,33.0,,
12602407,1/19/2022 5:00,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,624,6.0,6.0,,
12604082,1/19/2022 6:54,THEFT,RETAIL THEFT,TAVERN / LIQUOR STORE,False,False,124,1.0,25.0,,
13027099,1/19/2022 9:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,612,6.0,17.0,,
12597642,1/19/2022 10:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1224,12.0,27.0,,
12668475,1/19/2022 10:45,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,11.0,24.0,,
12643326,1/19/2022 12:00,THEFT,FROM BUILDING,APARTMENT,False,False,1812,18.0,43.0,,
12712083,1/19/2022 13:54,THEFT,$500 AND UNDER,ALLEY,False,False,1834,18.0,42.0,,
12624805,1/19/2022 14:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,MEDICAL / DENTAL OFFICE,False,False,123,1.0,4.0,,
12599389,1/19/2022 14:00,BATTERY,SIMPLE,SIDEWALK,False,False,1833,18.0,2.0,41.89876792,-87.62411633
12596680,1/19/2022 15:05,BATTERY,SIMPLE,SIDEWALK,False,False,1833,18.0,2.0,41.89876792,-87.62411633
12599309,1/19/2022 17:24,THEFT,OVER $500,DEPARTMENT STORE,False,False,2521,25.0,31.0,,
12600790,1/19/2022 18:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,2013,20.0,48.0,,
12596956,1/19/2022 19:30,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,ALLEY,True,False,713,7.0,16.0,41.78686429,-87.65625451
12957830,1/19/2022 20:22,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1834,18.0,42.0,,
12596928,1/19/2022 21:10,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1723,17.0,35.0,41.96108007,-87.71715313
12596985,1/19/2022 23:44,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,1934,19.0,44.0,41.93286243,-87.6417027
12621687,1/20/2022 0:00,THEFT,FROM BUILDING,RESIDENCE,False,False,1834,18.0,42.0,,
12598502,1/20/2022 10:55,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2433,24.0,48.0,,
12597375,1/20/2022 12:36,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,1831,18.0,42.0,41.89165304,-87.62917162
12642863,1/20/2022 13:20,NARCOTICS,POSSESS - HEROIN (WHITE),VEHICLE NON-COMMERCIAL,True,False,723,7.0,6.0,,
12602416,1/20/2022 13:28,THEFT,$500 AND UNDER,APARTMENT,False,False,313,3.0,20.0,,
12597479,1/20/2022 13:54,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,False,False,1031,10.0,22.0,41.83766538,-87.72680438
12600779,1/20/2022 14:00,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,1812,18.0,43.0,,
12602418,1/20/2022 14:40,THEFT,FROM BUILDING,RESIDENCE,False,False,123,1.0,4.0,,
12637866,1/20/2022 14:50,THEFT,FROM BUILDING,RESIDENCE,False,False,2413,24.0,50.0,,
12598279,1/20/2022 16:00,THEFT,$500 AND UNDER,RESTAURANT,True,False,113,1.0,4.0,,
27376,1/20/2022 18:34,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,822,8.0,14.0,41.79345182,-87.70778186
12601619,1/20/2022 18:55,THEFT,$500 AND UNDER,RESIDENCE,False,False,1933,19.0,44.0,,
12598107,1/21/2022 0:01,THEFT,$500 AND UNDER,STREET,False,False,1712,17.0,39.0,41.96902321,-87.73981639
12597830,1/21/2022 0:57,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,522,5.0,34.0,41.67974562,-87.63157447
12599299,1/21/2022 1:00,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1434,14.0,32.0,,
12598087,1/21/2022 7:24,THEFT,$500 AND UNDER,APARTMENT,False,True,631,6.0,8.0,41.74512676,-87.6025849
12598186,1/21/2022 9:30,THEFT,OVER $500,STREET,False,False,2521,25.0,31.0,41.93749257,-87.7468348
12598171,1/21/2022 12:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,911,9.0,12.0,41.82344931,-87.70773578
12599301,1/21/2022 13:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1921,19.0,47.0,,
12598836,1/21/2022 15:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,414,4.0,8.0,41.75248667,-87.58211048
12612396,1/21/2022 16:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2011,20.0,40.0,41.99046732,-87.69497945
12599990,1/21/2022 17:43,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),False,False,1933,19.0,44.0,41.93265119,-87.65319703
12599058,1/21/2022 20:00,BATTERY,SIMPLE,RESTAURANT,False,False,1832,18.0,42.0,41.89262841,-87.63115524
12648980,1/21/2022 21:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,123,1.0,25.0,,
12600801,1/22/2022 0:00,THEFT,POCKET-PICKING,BAR OR TAVERN,False,False,1831,18.0,42.0,,
12600006,1/22/2022 1:00,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,False,False,1634,16.0,31.0,,
12991673,1/22/2022 10:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1233,12.0,25.0,,
12599593,1/22/2022 10:45,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2013,20.0,48.0,41.98169011,-87.66722525
12603275,1/22/2022 11:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),False,False,131,1.0,3.0,,
12637438,1/22/2022 11:50,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,True,False,1824,18.0,27.0,,
12649681,1/22/2022 12:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2422,24.0,49.0,42.01856391,-87.66583222
12637429,1/22/2022 12:55,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,True,False,1823,18.0,27.0,,
12600780,1/22/2022 14:00,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,1434,14.0,2.0,,
12602399,1/22/2022 18:30,THEFT,$500 AND UNDER,APARTMENT,False,False,1215,12.0,1.0,,
12599277,1/22/2022 19:00,THEFT,OVER $500,STREET,False,False,1731,17.0,30.0,41.93978829,-87.74392113
12599377,1/22/2022 21:10,BATTERY,SIMPLE,SIDEWALK,False,False,1821,18.0,27.0,41.90976013,-87.63466702
12600778,1/23/2022 1:55,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1834,18.0,42.0,,
12601593,1/23/2022 12:30,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),False,False,1813,18.0,43.0,,
12637416,1/23/2022 13:37,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,True,False,1834,18.0,42.0,,
12668483,1/23/2022 14:22,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,1121,11.0,27.0,,
12600594,1/23/2022 16:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,2232,22.0,34.0,41.70044716,-87.64627879
12611938,1/24/2022 11:30,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,114,1.0,42.0,,
12601604,1/24/2022 13:15,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,False,False,2013,20.0,48.0,,
12645712,1/24/2022 14:30,NARCOTICS,POSSESS - METHAMPHETAMINE,OTHER (SPECIFY),True,False,2232,22.0,9.0,,
12601621,1/24/2022 15:20,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1432,14.0,1.0,,
12645707,1/24/2022 15:29,NARCOTICS,MANUFACTURE / DELIVER - CRACK,CTA STATION,True,False,1834,18.0,42.0,,
12604079,1/24/2022 15:35,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,832,8.0,17.0,,
12840091,1/24/2022 16:00,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,411,4.0,8.0,41.757631,-87.58570825
12600669,1/24/2022 17:30,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1221,12.0,36.0,41.89088929,-87.67290726
12965111,1/24/2022 21:31,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VEHICLE NON-COMMERCIAL,False,False,611,6.0,17.0,,
13014174,1/25/2022 0:00,OBSCENITY,OBSCENE MATTER,OTHER (SPECIFY),False,False,1522,15.0,29.0,,
12965166,1/25/2022 0:00,SEX OFFENSE,INDECENT SOLICITATION OF A CHILD,RESIDENCE,False,False,421,4.0,7.0,,
12601003,1/25/2022 0:36,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,False,123,1.0,4.0,,
12614795,1/25/2022 9:00,THEFT,OVER $500,STREET,False,False,1812,18.0,43.0,,
12601330,1/25/2022 12:32,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,1021,10.0,24.0,41.86011276,-87.71280421
12668491,1/25/2022 13:58,NARCOTICS,POSSESS - CRACK,STREET,True,False,1031,10.0,22.0,,
13014343,1/25/2022 14:30,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,414,4.0,8.0,,
12601590,1/25/2022 17:58,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,2422,24.0,49.0,42.01939924,-87.67504949
12605647,1/25/2022 18:15,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,424,4.0,10.0,41.72831971,-87.54514974
12602410,1/26/2022 0:00,CRIMINAL TRESPASS,TO VEHICLE,ALLEY,False,False,1611,16.0,41.0,,
12617943,1/26/2022 0:00,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,825,8.0,17.0,,
12603280,1/26/2022 6:44,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,911,9.0,12.0,,
12948476,1/26/2022 9:00,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,True,312,3.0,20.0,,
12602456,1/26/2022 9:41,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1424,14.0,1.0,41.90334054,-87.68214986
12605525,1/26/2022 11:05,THEFT,FROM BUILDING,APARTMENT,False,False,1824,18.0,42.0,,
12605952,1/26/2022 12:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1622,16.0,39.0,41.98866127,-87.77323923
12650303,1/26/2022 12:50,NARCOTICS,POSSESS - SYNTHETIC DRUGS,VEHICLE NON-COMMERCIAL,True,False,1032,10.0,22.0,,
12608816,1/26/2022 13:00,THEFT,FROM BUILDING,WAREHOUSE,False,False,1223,12.0,27.0,,
12650362,1/26/2022 16:38,NARCOTICS,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,True,False,1651,16.0,41.0,,
12602493,1/26/2022 18:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,815,8.0,14.0,41.80522178,-87.72718016
12602467,1/26/2022 18:00,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,2032,20.0,40.0,41.97272775,-87.67630622
12645735,1/26/2022 19:43,NARCOTICS,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,True,False,1651,16.0,41.0,,
12604061,1/27/2022 0:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1215,12.0,27.0,,
12989503,1/27/2022 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,431,4.0,7.0,,
12603439,1/27/2022 1:05,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,False,False,1214,12.0,27.0,41.89141255,-87.6479346
12636956,1/27/2022 6:00,THEFT,$500 AND UNDER,RESIDENCE,False,False,1925,19.0,46.0,,
12602709,1/27/2022 6:30,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,True,False,1653,16.0,41.0,41.97645432,-87.90136461
12654631,1/27/2022 9:10,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1921,19.0,47.0,,
12668510,1/27/2022 9:30,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,11.0,24.0,,
12668578,1/27/2022 10:00,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,11.0,24.0,,
12602985,1/27/2022 10:35,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,123,1.0,25.0,41.86825618,-87.63240229
12957580,1/27/2022 12:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),False,False,1623,16.0,38.0,,
12993525,1/27/2022 12:00,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,False,False,1712,17.0,39.0,,
12642861,1/27/2022 13:08,NARCOTICS,MANUFACTURE / DELIVER - METHAMPHETAMINE,VEHICLE NON-COMMERCIAL,True,False,131,1.0,34.0,,
12603295,1/27/2022 13:13,THEFT,PURSE-SNATCHING,SIDEWALK,False,False,123,1.0,4.0,,
12603334,1/27/2022 15:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,614,6.0,21.0,41.74045449,-87.66925891
12603187,1/27/2022 17:45,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,123,1.0,25.0,41.86825618,-87.63240229
12624786,1/27/2022 19:05,THEFT,FROM BUILDING,APARTMENT,False,False,123,1.0,25.0,,
12604062,1/27/2022 22:22,THEFT,$500 AND UNDER,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,False,False,1651,16.0,41.0,,
12605337,1/28/2022 0:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,2233,22.0,34.0,41.70438704,-87.64154207
12607125,1/28/2022 0:00,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,False,True,2525,25.0,35.0,,
13013489,1/28/2022 0:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,False,False,1632,16.0,38.0,,
12604811,1/28/2022 0:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,323,3.0,5.0,41.76551076,-87.60507347
12604406,1/28/2022 2:13,THEFT,FROM BUILDING,APARTMENT,False,False,1912,19.0,47.0,41.96810638,-87.67916672
12604830,1/28/2022 8:04,THEFT,OVER $500,CTA PARKING LOT / GARAGE / OTHER PROPERTY,False,False,815,8.0,23.0,,
12633641,1/28/2022 10:30,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,1922,19.0,47.0,,
12607400,1/28/2022 12:35,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,1723,17.0,33.0,,
12604822,1/28/2022 12:45,THEFT,$500 AND UNDER,RESIDENCE,False,False,1913,19.0,46.0,,
12603820,1/28/2022 13:00,THEFT,OVER $500,PARK PROPERTY,False,False,2422,24.0,49.0,42.0193715,-87.67118199
12604215,1/28/2022 20:20,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2533,25.0,36.0,41.91605253,-87.73630261
12604467,1/28/2022 23:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1732,17.0,35.0,41.95284357,-87.71286874
12650043,1/29/2022 1:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BAR OR TAVERN,False,False,1824,18.0,2.0,,
12604308,1/29/2022 2:00,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - YARD (FRONT / BACK),False,False,1113,11.0,28.0,41.87926429,-87.7439452
12604319,1/29/2022 2:44,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,621,6.0,6.0,41.75702342,-87.64298187
12605516,1/29/2022 12:02,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1622,16.0,39.0,,
12628285,1/29/2022 13:00,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1134,11.0,24.0,,
12605989,1/29/2022 14:10,DECEPTIVE PRACTICE,FORGERY,BANK,False,False,1833,18.0,2.0,41.89876792,-87.62411633
12607370,1/29/2022 16:00,THEFT,FROM BUILDING,APARTMENT,False,False,1824,18.0,43.0,,
12606432,1/29/2022 19:35,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,113,1.0,42.0,,
12609626,1/29/2022 19:50,THEFT,$500 AND UNDER,APARTMENT,False,False,1214,12.0,27.0,,
12674508,1/29/2022 20:29,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,612,6.0,17.0,,
12604927,1/29/2022 21:00,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,824,8.0,16.0,41.78655206,-87.68441842
12609980,1/29/2022 22:00,THEFT,OVER $500,RESIDENCE,False,False,822,8.0,23.0,41.78907575,-87.71814305
12636099,1/29/2022 23:40,CRIMINAL DAMAGE,TO VEHICLE,OTHER (SPECIFY),False,False,1214,12.0,27.0,,
12606447,1/29/2022 23:55,THEFT,OVER $500,STREET,False,False,1223,12.0,27.0,,
12968828,1/30/2022 0:01,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,224,2.0,3.0,,
12604954,1/30/2022 0:15,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,1031,10.0,22.0,41.84142008,-87.73055624
12605267,1/30/2022 2:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2211,22.0,19.0,41.68393596,-87.72182906
12606435,1/30/2022 3:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1922,19.0,47.0,,
12650044,1/30/2022 7:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,1622,16.0,45.0,,
12605140,1/30/2022 7:55,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,2524,25.0,31.0,41.92621429,-87.73469755
12611963,1/30/2022 10:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,1821,18.0,2.0,,
12607613,1/30/2022 10:19,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1925,19.0,44.0,,
12610979,1/30/2022 12:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,1632,16.0,29.0,41.93987895,-87.80244203
12943041,1/30/2022 12:30,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,2031,20.0,40.0,,
12605413,1/30/2022 14:45,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,True,False,1223,12.0,27.0,41.87879442,-87.67321174
12606419,1/30/2022 16:25,THEFT,$500 AND UNDER,APARTMENT,False,False,2431,24.0,49.0,,
12606449,1/30/2022 17:17,THEFT,$500 AND UNDER,APARTMENT,False,False,214,2.0,3.0,,
12605603,1/30/2022 18:00,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1121,11.0,27.0,41.89547982,-87.71417725
12952213,1/30/2022 18:00,ASSAULT,SIMPLE,APARTMENT,False,False,2011,20.0,40.0,,
12606257,1/30/2022 20:30,ASSAULT,SIMPLE,STREET,False,False,533,5.0,9.0,41.65824369,-87.61513547
12792077,1/31/2022 0:00,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,True,1934,19.0,44.0,41.93486813,-87.63801315
13014177,1/31/2022 0:00,BATTERY,SIMPLE,OTHER (SPECIFY),False,False,1522,15.0,29.0,,
12605766,1/31/2022 1:15,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,715,7.0,15.0,41.79125211,-87.66936925
12671299,1/31/2022 10:30,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,11.0,24.0,,
12642940,1/31/2022 10:50,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,11.0,24.0,,
12623135,1/31/2022 11:28,THEFT,FROM BUILDING,APARTMENT,False,False,2412,24.0,50.0,,
12620887,1/31/2022 11:45,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1434,14.0,32.0,,
